TOR_F_SCALE,BEGIN_LAT,BEGIN_LON
F1,39.75,-101.38
F3,35.77,-89.12
F3,35.42,-89.18
F2,35.43,-95.82
F1,35.5,-91.4
F1,37.17,-99.5
F1,37.15,-99.72
F1,46.1,-100.93
F1,35.52,-91.42
F1,34.32,-92.65
F1,40.62,-94.78
F1,42.92,-88.25
F3,31.62,-90.23
F3,34.67,-91.27
F1,34.28,-92.12
F1,34.42,-91.95
F1,34.5,-91.92
F2,35.23,-93.07
F1,31.3,-86.48
F3,36.05,-88.17
F1,35.08,-91.9
F1,28.02,-82.43
F3,31.7,-89.47
F1,29.52,-94.48
F1,46.83,-100.12
F2,46.83,-99.9
F1,35.22,-92.05
F3,31.8,-89.22
F2,39.88,-92.47
F1,32.97,-91.67
F1,31.97,-91.6
F1,40.07,-95.02
F1,41.47,-96.78
F1,34.92,-97.48
F2,31.78,-94.88
F2,31.75,-95.1
F2,39.7,-92.87
F1,40.62,-95.12
F1,40.98,-95.25
F1,40.75,-95.0
F3,35.43,-95.52
F2,35.42,-95.53
F1,41.38,-96.78
F2,47.07,-109.42
F1,34.23,-92.73
F1,40.6,-82.12
F1,28.88,-99.13
F1,35.05,-77.75
F2,32.43,-94.67
F2,35.0,-77.62
F1,38.5,-88.87
F1,42.98,-92.58
F1,30.57,-93.67
F1,30.47,-93.48
F2,30.38,-93.53
F1,30.45,-91.75
F2,31.62,-94.23
F1,39.3,-84.25
F1,26.13,-81.8
F1,37.6,-98.53
F2,31.68,-94.42
F1,39.75,-77.12
F4,48.6,-97.78
F1,43.85,-106.18
F1,40.9,-102.8
F2,34.18,-93.92
F2,34.17,-94.22
F1,33.32,-81.47
F1,36.58,-90.6
F2,34.2,-93.02
F2,40.85,-94.9
F1,39.65,-90.63
F3,38.92,-85.45
F1,40.18,-83.62
F2,39.48,-93.3
F1,45.05,-95.47
F1,34.38,-80.18
F1,44.48,-91.8
F1,29.45,-97.05
F1,33.33,-94.12
F1,41.23,-97.8
F2,39.55,-74.25
F1,35.52,-96.38
F1,35.45,-93.43
F1,36.48,-92.9
F1,39.73,-90.33
F1,31.83,-95.85
F3,32.03,-91.5
F3,35.48,-92.62
F1,40.15,-94.93
F3,31.72,-89.4
F1,40.82,-103.07
F2,31.77,-103.68
F1,35.45,-92.7
F2,39.47,-93.4
F2,38.88,-85.5
F1,40.4,-109.53
F2,48.27,-98.0
F2,48.22,-98.07
F1,39.78,-93.42
F2,39.35,-84.18
F1,40.77,-95.37
F1,33.3,-97.82
F1,39.93,-84.2
F2,34.23,-93.65
F1,31.92,-102.0
F1,38.43,-97.15
F1,30.93,-93.85
F2,36.1,-87.7
F1,36.55,-87.43
F1,36.48,-87.88
F1,41.5,-97.13
F1,39.35,-90.78
F1,39.5,-90.58
F3,34.23,-93.5
F2,34.2,-93.37
F1,35.7,-91.22
F2,31.95,-94.03
F1,38.9,-92.73
F1,44.75,-83.83
F1,30.75,-95.53
F1,39.4,-90.67
F3,30.93,-93.85
F3,31.97,-94.0
F1,35.43,-95.53
F1,44.87,-84.27
F1,34.22,-92.63
F2,31.0,-99.18
F2,35.77,-90.5
F1,30.03,-91.87
F1,35.15,-89.78
F3,33.4,-94.73
F2,30.95,-100.73
F2,33.12,-81.22
F1,41.93,-84.2
F1,48.13,-104.22
F3,32.6,-93.08
F1,37.07,-108.13
F1,33.43,-96.35
F4,30.68,-99.1
F1,41.52,-76.67
F3,33.18,-95.17
F2,39.32,-103.53
F1,37.32,-97.4
F2,42.57,-92.88
F4,37.48,-97.37
F2,43.47,-93.62
F1,36.28,-95.57
F3,30.3,-99.2
F1,40.08,-100.45
F1,30.82,-94.37
F1,43.07,-83.07
F2,43.65,-84.23
F3,39.35,-103.58
F2,40.53,-90.72
F2,40.63,-90.68
F2,35.37,-80.22
F1,38.88,-97.17
F2,46.57,-97.98
F1,41.67,-94.95
F1,35.43,-94.7
F2,31.07,-99.05
F1,42.38,-94.15
F1,40.23,-98.97
F2,44.0,-91.9
F1,44.58,-72.15
F2,33.65,-85.22
F1,41.68,-79.42
F4,39.23,-84.37
F1,34.57,-95.53
F1,38.35,-77.73
F1,38.32,-77.72
F2,41.2,-95.58
F1,38.3,-77.48
F1,41.1,-101.77
F2,31.67,-94.42
F2,42.57,-92.82
F1,38.3,-77.47
F1,41.4,-81.6
F1,40.22,-104.82
F1,40.83,-98.62
F1,39.45,-77.47
F1,45.23,-98.83
F1,42.02,-95.43
F1,26.13,-80.13
F1,43.58,-72.32
F1,34.58,-95.58
F1,33.5,-93.47
F1,33.5,-93.52
F2,43.33,-71.18
F1,36.32,-95.77
F1,38.13,-97.8
F2,43.33,-71.3
F1,46.15,-102.9
F1,40.85,-99.83
F1,43.0,-92.58
F1,47.08,-100.08
F1,48.62,-102.08
F1,40.87,-98.08
F2,41.52,-99.28
F1,32.37,-91.2
F1,40.75,-103.07
F2,45.98,-98.52
F1,48.23,-101.4
F1,30.82,-88.07
F1,42.63,-93.48
F1,44.13,-70.82
F2,33.7,-85.17
F3,35.72,-94.48
F1,42.63,-99.48
F1,31.77,-91.83
F2,36.47,-98.08
F1,42.33,-102.03
F1,35.6,-82.57
F2,41.08,-98.32
F1,39.38,-98.63
F2,42.08,-100.5
F2,38.98,-88.93
F2,42.13,-95.68
F1,39.47,-77.65
F1,42.9,-102.07
F1,38.48,-98.57
F2,32.38,-94.88
F2,32.38,-94.88
F2,36.22,-76.17
F2,39.02,-92.45
F2,32.87,-93.75
F1,38.32,-86.62
F1,37.23,-97.58
F3,41.63,-95.9
F2,35.27,-80.43
F1,45.45,-95.0
F1,44.35,-93.98
F2,37.02,-76.35
F1,30.78,-86.12
F1,38.32,-86.62
F2,43.4,-93.52
F2,38.35,-87.27
F2,38.4,-87.28
F1,34.83,-76.75
F2,34.72,-78.78
F1,36.17,-76.32
F2,36.38,-86.47
F3,33.25,-93.22
F1,40.1,-75.92
F1,36.23,-86.68
F3,33.6,-94.47
F1,38.48,-91.88
F1,38.37,-97.05
F2,43.05,-102.85
F1,40.73,-101.78
F1,34.18,-92.97
F1,38.35,-92.4
F1,35.38,-94.42
F3,32.82,-92.87
F3,32.63,-90.35
F1,37.18,-77.48
F2,33.83,-95.05
F2,33.83,-95.03
F1,35.95,-95.18
F1,33.85,-90.9
F1,33.75,-90.73
F1,24.83,-80.77
F1,40.37,-99.85
F3,33.2,-95.13
F1,36.3,-86.8
F1,33.02,-91.63
F1,33.12,-91.45
F1,35.07,-95.12
F1,39.38,-99.35
F1,40.2,-103.28
F1,46.63,-98.2
F2,34.68,-76.92
F1,35.3,-94.78
F3,33.78,-94.23
F2,35.25,-76.57
F1,44.37,-93.88
F1,42.15,-93.65
F1,32.53,-94.37
F1,34.43,-91.9
F2,43.17,-102.78
F1,36.23,-97.25
F1,35.75,-97.55
F2,35.82,-97.52
F1,38.23,-97.83
F1,35.78,-95.28
F1,43.3,-71.33
F1,38.53,-96.87
F1,39.95,-96.35
F3,35.97,-95.25
F3,39.6,-82.98
F1,38.27,-77.45
F2,46.53,-104.18
F3,35.65,-94.55
F3,33.38,-94.87
F1,47.12,-101.77
F1,40.6,-98.7
F1,39.03,-103.42
F1,35.28,-99.13
F2,34.62,-94.2
F1,29.77,-93.68
F2,40.88,-92.37
F2,41.18,-93.75
F3,41.07,-93.52
F2,41.15,-93.52
F1,41.52,-93.62
F1,41.5,-93.35
F2,36.27,-90.97
F1,36.87,-89.67
F2,37.33,-89.37
F3,38.88,-85.42
F1,33.45,-94.42
F1,33.18,-93.63
F2,33.72,-93.75
F1,33.0,-92.22
F2,40.73,-111.87
F3,32.05,-83.97
F1,34.92,-99.73
F2,35.45,-93.6
F2,31.3,-92.47
F2,31.78,-95.32
F1,48.85,-106.4
F1,34.17,-87.47
F1,36.72,-98.45
F1,39.83,-96.15
F1,32.15,-94.37
F1,32.28,-92.88
F1,32.35,-92.67
F1,32.58,-92.62
F1,32.18,-92.6
F1,30.92,-93.88
F2,33.1,-93.4
F2,33.48,-90.62
F1,33.07,-79.78
F1,38.23,-77.8
F1,36.08,-95.43
F1,38.43,-82.05
F1,38.82,-96.62
F2,42.02,-100.6
F1,35.52,-93.53
F1,35.03,-93.23
F1,35.08,-99.57
F1,36.45,-91.52
F1,36.05,-95.82
F1,34.88,-77.53
F1,34.8,-76.45
F1,36.87,-89.6
F1,36.55,-97.42
F2,41.52,-93.33
F3,40.75,-92.42
F2,35.43,-95.72
F1,37.05,-89.67
F1,39.13,-84.73
F1,39.83,-95.97
F1,27.98,-82.12
F1,34.48,-91.85
F4,40.88,-94.88
F3,41.15,-94.78
F4,41.25,-94.72
F4,41.03,-94.32
F2,41.18,-94.23
F3,41.52,-94.02
F1,41.88,-93.68
F1,29.58,-99.67
F3,39.83,-99.8
F1,26.77,-80.05
F1,29.93,-91.7
F2,34.2,-94.37
F2,34.25,-93.92
F1,36.83,-90.0
F1,32.23,-94.23
F2,32.38,-93.8
F1,35.2,-92.05
F1,36.88,-80.55
F1,29.87,-90.6
F1,29.75,-90.82
F1,37.1,-88.85
F2,37.32,-88.52
F1,37.0,-89.0
F1,32.82,-91.9
F3,38.37,-101.35
F2,31.7,-103.75
F1,32.87,-92.42
F1,35.47,-93.12
F2,32.38,-94.88
F1,32.55,-94.55
F1,40.57,-94.58
F1,32.4,-82.18
F1,32.78,-80.65
F3,35.57,-94.55
F2,40.1,-91.92
F1,42.15,-100.55
F1,34.45,-79.88
F1,34.02,-79.75
F1,30.8,-94.15
F1,42.23,-98.33
F1,32.6,-102.5
F3,35.75,-96.62
F2,39.05,-92.35
F1,38.95,-89.68
F1,42.08,-95.75
F1,39.18,-91.93
F1,36.0,-94.73
F4,35.57,-87.92
F2,39.93,-92.3
F1,48.07,-98.4
F1,39.87,-90.03
F1,33.0,-81.33
F1,40.07,-88.73
F1,40.15,-95.7
F1,36.12,-95.45
F1,30.45,-86.9
F1,39.8,-90.12
F1,33.87,-92.8
F2,41.13,-98.55
F2,35.28,-93.13
F1,33.15,-90.85
F1,27.88,-82.37
F1,34.2,-92.92
F1,34.2,-92.87
F1,32.42,-93.62
F1,37.08,-89.57
F2,37.22,-89.45
F1,39.22,-89.85
F2,34.97,-98.12
F3,34.98,-98.07
F1,48.32,-101.78
F2,46.65,-98.18
F1,34.98,-98.43
F1,35.25,-98.13
F1,35.32,-98.02
F1,35.25,-98.07
F1,35.25,-98.0
F1,36.3,-98.25
F4,35.93,-97.95
F1,35.23,-97.1
F1,35.75,-98.2
F3,35.65,-96.8
F2,35.37,-97.0
F1,35.42,-96.95
F1,37.2,-102.38
F5,35.13,-97.85
F4,35.25,-97.67
F5,35.3,-97.6
F4,35.4,-97.45
F2,36.12,-97.33
F1,35.47,-96.9
F1,36.02,-97.88
F2,36.1,-97.88
F2,35.55,-97.97
F3,35.73,-97.87
F1,35.65,-98.28
F1,43.15,-82.58
F1,34.02,-99.53
F1,37.18,-101.35
F3,35.9,-97.6
F2,36.03,-97.42
F3,38.0,-91.68
F2,37.73,-91.82
F2,48.2,-97.13
F2,35.07,-97.98
F3,41.6,-99.17
F1,35.53,-97.85
F2,36.12,-97.65
F2,36.17,-97.58
F1,35.73,-98.27
F3,35.77,-98.15
F3,34.88,-98.32
F1,38.03,-92.08
F2,37.73,-91.8
F1,35.73,-97.78
F1,35.7,-97.72
F1,35.73,-97.77
F1,35.78,-97.68
F2,35.65,-97.78
F4,35.88,-97.68
F1,29.4,-94.9
F1,40.22,-104.82
F1,40.52,-86.83
F1,34.77,-99.45
F1,30.58,-103.98
F1,37.45,-100.8
F1,41.75,-103.42
F1,40.07,-104.8
F1,40.97,-81.78
F1,33.45,-90.18
F1,33.98,-79.2
F1,47.15,-101.78
F1,47.1,-100.17
F1,43.95,-98.27
F1,36.57,-80.5
F1,36.57,-80.48
F1,36.53,-80.57
F1,37.75,-91.93
F1,37.08,-94.52
F1,36.55,-88.32
F2,35.47,-97.3
F1,35.58,-97.23
F2,36.18,-97.28
F1,30.38,-94.03
F1,36.15,-95.95
F1,46.62,-99.58
F2,46.62,-99.4
F1,40.97,-102.8
F1,29.43,-95.78
F1,36.02,-96.07
F1,34.88,-95.22
F1,28.02,-81.97
F2,31.3,-83.63333
F1,36.46667,-91.65
F3,37.71667,-87.18333
F3,34.38333,-89.25
F1,36.21667,-91.83333
F1,36.26667,-91.7
F2,34.16667,-89.55
F2,34.18333,-89.51667
F1,33.63333,-90.36667
F1,30.5,-85.53333
F1,30.46667,-85.61667
F1,43.28333,-112.18333
F1,36.33333,-100.13333
F3,31.06667,-84.15
F2,31.31667,-83.63333
F3,31.08333,-84.01667
F3,37.26667,-88.08333
F1,33.48333,-92.78333
F1,35.33333,-92.41667
F3,37.38333,-87.85
F3,31.16667,-84.26667
F3,31.01667,-84.2
F1,31.18333,-83.85
F1,31.05,-84.38333
F1,34.58333,-92.65
F2,34.85,-94.63333
F1,36.15,-86.86667
F1,30.73333,-85.01667
F1,37.9,-93.2
F1,33.63333,-94.78333
F1,33.6,-94.73333
F1,33.46667,-94.63333
F1,46.31667,-118.0
F1,29.46667,-101.01667
F1,30.65,-98.78333
F1,43.35,-112.11667
F1,43.41667,-112.06667
F1,34.53333,-95.68333
F1,37.73333,-99.25
F1,37.96667,-99.15
F1,36.21667,-92.18333
F1,36.23333,-92.16667
F1,26.43333,-81.63333
F1,33.13333,-84.3
F1,32.08333,-86.3
F2,32.75,-96.98333
F3,30.41667,-96.68333
F1,43.11667,-112.55
F3,37.25,-95.55
F1,42.95,-87.9
F1,39.01667,-92.03333
F1,36.41667,-84.43333
F2,33.31667,-87.33333
F2,34.86667,-91.66667
F1,33.15,-84.25
F1,36.15,-95.95
F2,34.88333,-91.98333
F2,30.6,-97.85
F1,35.15,-99.1
F1,37.21667,-95.55
F2,37.5,-95.33333
F1,32.23333,-86.23333
F3,32.75,-97.35
F3,32.73333,-97.11667
F1,32.18333,-96.26667
F1,32.63333,-102.06667
F1,39.13333,-90.05
F1,38.86667,-91.7
F1,31.23333,-101.68333
F1,41.51667,-109.56667
F1,39.2,-92.16667
F2,31.56667,-101.58333
F1,31.63333,-101.45
F1,34.11667,-99.11667
F1,33.31667,-86.8
F2,31.7,-92.1
F3,31.95,-93.26667
F1,37.03333,-100.93333
F2,33.96667,-85.38333
F2,33.16667,-94.93333
F2,33.23333,-94.8
F2,33.08333,-94.75
F1,29.56667,-90.53333
F2,33.38333,-87.23333
F1,37.06667,-99.35
F2,33.08333,-94.63333
F2,33.83333,-95.26667
F1,32.05,-87.78333
F1,35.53333,-86.4
F2,33.06667,-94.6
F1,30.61667,-92.43333
F1,29.93333,-93.36667
F2,37.55,-95.08333
F2,37.35,-95.05
F2,34.03333,-94.98333
F1,32.5,-94.56667
F1,37.8,-85.11667
F1,42.48333,-98.46667
F1,34.2,-84.43333
F2,32.46667,-94.5
F1,32.15,-94.55
F3,33.05,-94.38333
F2,33.2,-94.43333
F1,33.95,-84.05
F1,32.5,-94.2
F1,32.96667,-94.4
F2,37.68333,-94.93333
F1,39.95,-88.85
F2,34.33333,-95.65
F2,34.3,-95.36667
F1,36.75,-88.26667
F1,38.7,-76.65
F1,33.93333,-94.46667
F1,33.9,-94.43333
F1,33.96667,-94.41667
F1,30.08333,-93.2
F1,30.3,-92.73333
F1,30.45,-92.16667
F2,41.81667,-73.96667
F2,35.73333,-87.41667
F1,35.68333,-87.26667
F1,35.61667,-87.16667
F2,29.6,-90.71667
F1,41.66667,-93.53333
F1,32.3,-92.45
F2,32.81667,-93.75
F1,33.11667,-93.8
F1,33.76667,-87.63333
F2,32.26667,-93.18333
F3,32.43333,-94.05
F1,41.71667,-83.7
F3,32.31667,-93.55
F1,32.51667,-93.73333
F1,33.26667,-99.08333
F1,31.86667,-94.18333
F1,30.48333,-90.95
F1,37.08333,-90.01667
F1,42.15,-91.61667
F2,32.61667,-93.5
F1,37.85,-85.0
F1,34.68333,-82.83333
F1,29.78333,-94.23333
F1,29.95,-93.91667
F2,35.55,-86.96667
F1,36.06667,-86.76667
F1,36.26667,-88.08333
F1,36.4,-87.95
F2,36.56667,-98.61667
F1,36.58333,-98.36667
F3,31.95,-93.38333
F3,31.96667,-93.46667
F1,42.68333,-98.88333
F3,31.9,-97.36667
F2,32.05,-93.7
F1,31.4,-101.9
F1,39.95,-88.95
F1,35.13333,-77.01667
F1,32.48333,-93.85
F1,36.45,-86.18333
F1,36.13333,-86.8
F1,36.13333,-86.8
F2,32.51667,-94.33333
F1,41.46667,-93.38333
F1,41.45,-93.33333
F1,39.06667,-95.33333
F3,33.36667,-98.76667
F1,36.3,-88.05
F1,40.96667,-83.98333
F3,36.31667,-87.96667
F2,33.9,-85.55
F2,33.9,-85.51667
F1,33.58333,-86.85
F1,33.4,-86.78333
F1,41.3,-76.91667
F1,34.8,-81.53333
F1,30.7,-88.08333
F1,30.58333,-87.3
F1,33.26667,-99.0
F1,34.86667,-95.53333
F1,33.88333,-94.8
F1,32.88333,-93.98333
F1,31.98333,-88.35
F1,36.46667,-92.9
F1,39.71667,-82.35
F1,36.03333,-84.03333
F3,42.51667,-92.45
F2,42.56667,-92.23333
F2,42.56667,-92.16667
F1,30.68333,-91.11667
F1,41.1,-92.51667
F1,45.0,-94.88333
F1,40.08333,-103.1
F2,40.66667,-82.9
F1,36.21667,-92.53333
F1,39.63333,-101.6
F1,40.58333,-103.13333
F1,36.26667,-92.46667
F1,39.11667,-93.78333
F1,42.58333,-91.95
F1,36.21667,-98.65
F1,35.91667,-88.16667
F2,40.35,-81.08333
F1,34.75,-92.51667
F1,39.25,-93.68333
F1,36.43333,-87.9
F1,35.18333,-91.36667
F1,39.18333,-94.58333
F1,41.4,-83.46667
F1,39.83333,-84.86667
F1,35.98333,-91.63333
F1,38.61667,-94.0
F1,41.5,-95.73333
F1,35.55,-91.5
F1,44.05,-90.88333
F1,40.43333,-103.78333
F1,32.86667,-81.11667
F1,40.33333,-94.86667
F1,39.08333,-95.18333
F1,41.43333,-85.15
F1,47.85,-97.28333
F1,38.6,-98.03333
F1,42.08333,-93.25
F1,40.68333,-102.83333
F1,42.76667,-90.18333
F1,40.15,-103.18333
F3,37.53333,-86.3
F2,43.4,-88.63333
F1,43.91667,-90.16667
F2,38.75,-82.4
F1,46.16667,-87.73333
F1,38.46667,-90.15
F2,41.33333,-99.55
F1,46.18333,-87.56667
F1,26.45,-82.01667
F1,36.05,-92.06667
F1,29.8,-84.88333
F1,31.16667,-94.83333
F1,41.36667,-97.86667
F1,36.53333,-88.0
F1,36.03333,-92.05
F1,35.68333,-94.4
F2,40.41667,-88.9
F1,40.45,-89.78333
F1,39.58333,-90.25
F1,30.25,-84.31667
F1,33.0,-95.25
F2,40.85,-99.85
F1,26.45,-81.98333
F1,41.75,-99.35
F1,40.38333,-101.25
F1,40.58333,-100.08333
F1,29.86667,-91.61667
F1,42.63333,-100.16667
F1,42.5,-100.15
F1,41.88333,-94.43333
F1,41.63333,-99.4
F1,44.91667,-95.16667
F1,41.01667,-95.75
F1,42.35,-72.7
F2,30.9,-92.21667
F1,25.85,-80.26667
F1,35.38333,-97.53333
F1,29.7,-95.2
F1,39.26667,-101.88333
F1,31.6,-83.33333
F1,29.8,-95.75
F1,45.15,-122.61667
F1,45.31667,-122.56667
F1,30.43333,-93.96667
F1,31.86667,-85.93333
F1,30.76667,-91.38333
F1,30.78333,-91.31667
F1,39.53333,-81.63333
F3,40.95,-100.36667
F1,30.95,-90.71667
F2,41.01667,-85.8
F1,39.53333,-80.88333
F1,29.33333,-98.13333
F1,38.03333,-78.53333
F1,29.65,-94.55
F2,41.03333,-85.78333
F1,44.05,-95.2
F1,40.38333,-104.25
F1,37.01667,-77.76667
F1,34.41667,-83.9
F1,40.4,-82.48333
F1,33.32,-79.3
F2,43.96667,-97.16667
F1,42.9,-87.98333
F1,33.08333,-81.48333
F1,43.78333,-95.0
F1,43.78333,-95.0
F2,41.25,-82.7
F1,43.18333,-95.86667
F1,43.68333,-95.18333
F1,46.85,-99.16667
F1,44.51667,-70.68333
F1,38.23333,-82.21667
F1,44.9,-95.11667
F2,41.28333,-85.15
F1,35.88333,-90.28333
F1,38.26667,-78.65
F1,38.25,-78.6
F1,39.33333,-76.53333
F1,43.73333,-95.11667
F1,38.33333,-96.26667
F1,41.3,-85.11667
F2,36.55,-88.31667
F1,40.85,-101.15
F1,38.75,-76.7
F1,38.7,-76.83333
F1,41.0,-85.86667
F1,43.73333,-82.61667
F1,38.91667,-89.55
F2,38.91667,-89.3
F1,39.08333,-77.06667
F1,39.1,-76.83333
F1,39.28333,-89.11667
F1,37.31667,-83.96667
F2,43.63333,-96.05
F3,40.68333,-102.7
F2,41.08333,-99.88333
F3,34.06667,-85.78333
F2,31.85,-91.66667
F1,36.76667,-85.38333
F1,46.88333,-100.76667
F1,30.51667,-87.9
F2,46.95,-100.76667
F1,38.83333,-100.48333
F1,37.85,-85.06667
F1,38.06667,-84.75
F1,34.73333,-87.18333
F2,34.85,-87.05
F1,30.31667,-95.45
F1,39.05,-102.06667
F2,39.15,-101.98333
F1,39.9,-100.41667
F1,30.41667,-87.68333
F2,31.93333,-91.6
F2,31.95,-91.53333
F1,32.95,-117.01667
F1,30.26667,-89.78333
F1,37.7,-85.25
F1,37.33333,-86.13333
F2,40.18333,-82.73333
F2,30.5,-88.23333
F1,38.95,-100.48333
F1,39.71667,-82.4
F1,29.33333,-89.41667
F1,46.96667,-101.08333
F1,41.06667,-72.41667
F1,46.9,-100.9
F1,37.21667,-85.95
F1,37.55,-85.21667
F1,38.46667,-102.28333
F1,40.51667,-100.03333
F1,26.17,-80.25
F4,39.65,-83.98333
F2,40.13333,-82.83333
F2,33.07,-81.48333
F2,41.3,-82.61667
F1,42.83333,-94.7
F1,42.86667,-94.58333
F1,43.81667,-90.58333
F1,43.28333,-96.13333
F1,38.93333,-108.28333
F2,32.0,-84.16667
F2,46.36667,-94.81667
F1,45.0,-92.88333
F1,35.01667,-86.81667
F1,30.91667,-85.51667
F2,33.78333,-86.31667
F3,34.05,-85.93333
F1,39.11667,-76.8
F2,33.31667,-81.96667
F1,41.28333,-73.93333
F2,46.4,-95.01667
F4,33.05,-87.7
F2,31.58333,-84.33333
F2,31.01667,-85.9
F4,44.9,-95.66667
F2,30.76667,-85.66667
F1,38.51667,-82.31667
F1,43.08333,-98.16667
F1,38.51667,-82.31667
F1,38.37,-78.25
F1,38.76667,-82.88333
F1,41.9,-72.46667
F2,44.83333,-69.66667
F1,40.5,-89.1
F1,43.71667,-98.06667
F1,40.86667,-82.3
F1,37.6,-115.23333
F1,43.55,-98.08333
F1,34.33333,-83.66667
F1,39.0,-91.4
F1,48.15,-99.66667
F1,39.1,-76.8
F2,31.26667,-85.61667
F1,31.43333,-85.4
F1,33.31667,-81.15
F2,32.4,-88.66667
F1,31.93333,-92.61667
F1,30.85,-93.36667
F3,35.26667,-89.0
F1,29.0,-95.65
F2,34.85,-89.83333
F1,33.98333,-90.6
F1,34.23333,-83.08333
F1,29.6,-90.71667
F1,30.9,-93.3
F3,34.45,-88.78333
F2,34.11667,-91.03333
F3,34.51667,-88.6
F3,33.9,-89.0
F3,33.85,-89.41667
F2,30.35,-83.03333
F2,34.5,-96.16667
F4,38.5,-98.78333
F2,33.53333,-91.13333
F3,33.48333,-90.15
F1,33.53333,-90.1
F2,36.26667,-91.96667
F1,33.63333,-91.63333
F3,33.68333,-91.43333
F2,28.98333,-82.36667
F2,35.56667,-91.08333
F2,34.58333,-92.38333
F2,34.6,-92.35
F1,33.73333,-97.15
F1,31.2,-90.03333
F1,31.25,-89.8
F1,31.4,-86.61667
F2,30.83333,-84.41667
F2,30.85,-84.36667
F1,31.08333,-84.7
F1,41.13333,-94.73333
F2,37.1,-101.65
F1,33.48333,-97.3
F1,33.58333,-97.46667
F2,30.63333,-85.41667
F1,33.76667,-97.1
F1,32.38333,-86.3
F2,30.26667,-85.25
F2,30.6,-85.55
F1,31.21667,-90.05
F1,31.3,-89.7
F1,35.16667,-96.83333
F1,41.35,-99.51667
F1,34.71667,-76.7
F1,42.2,-98.75
F2,29.87,-81.75
F1,42.96667,-91.85
F2,34.56667,-96.56667
F2,34.16667,-96.6
F1,31.26667,-89.83333
F2,34.63333,-96.5
F2,34.66667,-96.46667
F1,33.85,-98.53333
F2,35.65,-91.06667
F3,34.93333,-88.58333
F1,34.76667,-91.95
F2,34.95,-92.0
F2,34.08333,-91.01667
F2,32.61667,-90.03333
F2,35.03333,-91.91667
F1,35.2,-91.71667
F1,35.03333,-91.9
F1,34.76667,-92.16667
F1,37.1,-92.71667
F1,32.25,-94.66667
F1,32.3,-94.51667
F1,34.51667,-91.8
F2,34.68333,-91.61667
F1,41.31667,-94.03333
F1,38.2,-99.45
F2,37.85,-99.5
F1,42.46667,-91.88333
F1,41.26667,-95.46667
F1,39.15,-99.4
F1,39.76667,-97.91667
F1,39.75,-97.63333
F1,39.81667,-97.1
F1,35.3,-95.13333
F1,37.28333,-101.4
F2,37.41667,-101.28333
F1,40.38333,-94.36667
F2,40.4,-94.36667
F2,41.06667,-85.13333
F1,38.71667,-90.13333
F2,37.53333,-98.88333
F2,38.38333,-99.2
F1,38.8,-90.73333
F1,43.66667,-93.0
F1,38.78333,-93.45
F1,36.55,-100.58333
F1,35.61667,-101.58333
F2,36.13333,-101.2
F1,38.85,-91.95
F1,38.86667,-92.91667
F2,41.03333,-80.53333
F1,29.23333,-81.46667
F2,41.81667,-94.53333
F2,41.93333,-93.1
F2,41.58333,-94.2
F1,45.86667,-89.7
F1,41.58333,-92.85
F1,41.5,-96.33333
F1,39.61667,-98.88333
F1,42.16667,-94.01667
F2,42.06667,-93.76667
F1,42.56667,-92.78333
F1,41.66667,-93.7
F2,37.55,-101.78333
F1,37.81667,-101.55
F1,41.13333,-95.75
F2,37.98333,-101.13333
F1,31.3,-89.61667
F1,31.31667,-89.31667
F1,41.51667,-109.56667
F3,42.31667,-92.2
F2,42.9,-93.2
F2,41.01667,-93.31667
F1,36.76667,-94.41667
F2,40.25,-96.5
F1,40.13333,-96.66667
F1,39.83333,-97.71667
F1,37.01667,-94.51667
F1,36.61667,-93.43333
F1,42.51667,-93.53333
F1,38.38333,-100.91667
F1,33.66667,-97.2
F1,40.15,-98.21667
F1,40.15,-97.56667
F1,39.18333,-99.56667
F1,40.6,-94.36667
F1,41.58333,-94.2
F1,41.53333,-94.01667
F1,41.68333,-93.96667
F1,34.61667,-86.16667
F1,42.65,-92.46667
F1,40.8,-81.38333
F3,35.4,-101.38333
F2,36.51667,-100.68333
F2,40.35,-74.33333
F1,35.26667,-95.96667
F1,31.38333,-97.21667
F2,42.53333,-83.61667
F1,31.46667,-97.11667
F1,38.26667,-76.85
F3,38.08333,-102.66667
F2,38.81667,-104.35
F1,46.58333,-100.41667
F1,36.35,-100.86667
F1,39.0,-78.15
F1,39.03333,-78.08333
F1,39.11667,-77.11667
F1,34.31667,-99.68333
F2,38.81667,-104.38333
F1,33.45,-102.33333
F1,35.6,-98.11667
F1,34.38333,-101.03333
F1,41.33333,-92.61667
F1,34.81667,-94.98333
F1,38.63,-76.96667
F1,37.35,-101.63333
F2,35.38333,-100.26667
F1,35.6,-101.56667
F2,41.1,-82.01667
F1,30.85,-97.0
F1,38.75,-93.1
F1,39.5,-98.7
F1,39.46667,-98.6
F1,39.3,-99.01667
F1,35.06667,-88.63333
F1,38.76667,-93.81667
F2,43.56667,-93.28333
F3,46.26667,-95.15
F2,42.36667,-85.45
F1,47.18333,-122.18333
F2,35.2,-96.11667
F3,45.8,-96.15
F1,39.93333,-97.5
F1,35.1,-92.2
F1,43.51667,-84.68333
F1,27.81667,-80.46667
F2,44.46667,-93.16667
F2,37.13333,-84.08333
F1,41.53333,-90.51667
F1,44.48333,-108.05
F1,43.43333,-99.96667
